PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
GA0030006,TRIPLE O MOBILE HOME PARK,CWS,96 Spikes Road,,31642,PEARSON,04,GA,73,"ODOM, JOHNNY",GA,Atkinson
GA0050000,ALMA,CWS,P.O. Box 429,,31510,ALMA,04,GA,4700,"CRACE, AL",GA,Bacon
GA0050001,MILLIKEN %26 COMPANY,NTNCWS,2410 GA Highway 32 West,,31554,NICHOLLS,04,GA,220,"MORRISON, DAVID DOUGLAS",GA,Bacon
GA0050007,HIGHLAND PARK SUBDIVISION,CWS,832 WEST 12TH STREET,,31510-1363,ALMA,04,GA,65,"HALL, CURTIS C",GA,Bacon
GA0070000,NEWTON,CWS,POB 238,,39870-0238,NEWTON,04,GA,681,"COKER, GARY",GA,Baker
GA0070005,ICHAUWAY # 1,NTNCWS,3988 JONES CENTER DR,,39870-8522,NEWTON,04,GA,60,"GAY, BECKY H.",GA,Baker
GA0070006,ICHAUWAY #2,CWS,3988 JONES CENTER DR,,39870-8522,NEWTON,04,GA,57,"GAY, BECKY H.",GA,Baker
GA0090000,BALDWIN COUNTY,CWS,121 N. WILKENSON,SUITE 314,31061,MILLEDGEVILLE,04,GA,22279,"MCMULLEN, RALPH",GA,Baldwin
GA0090001,MILLEDGEVILLE,CWS,POB 1900,,31059-1900,MILLEDGEVILLE,04,GA,19456,"HADDEN, ROBERT",GA,Baldwin
GA0090042,MERIWETHER-GOLDEN POND SUBDIVISION,CWS,POB 80745,,30366-0745,ATLANTA,04,GA,120,"MATTHEWS, JEFF",GA,Baldwin
GA0090046,LANDS END SUBDIVISION,CWS,P.O. BOX 80745,,30366,ATLANTA,04,GA,55,"SHAIFER, ADAM",GA,Baldwin
GA0090047,BALDWIN FOREST SUBDIVISION,CWS,POB 80745,,30366-0745,ATLANTA,04,GA,31,"MATTHEWS, JEFF",GA,Baldwin
GA0090048,ERIN SHORES WATER SYSTEM,CWS,P.O. BOX 80745,,30366,ATLANTA,04,GA,83,"SHAIFER, ADAM",GA,Baldwin
GA0110000,HOMER,CWS,POB 146,,30547-0146,HOMER,04,GA,950,"CHEEK, DOUGLAS",GA,Banks
GA0110001,MAYSVILLE WATER SYSTEM,CWS,POB 86,,30558-0086,MAYSVILLE,04,GA,2077,"PRESLEY, RICHARD",GA,Banks
GA0110026,BANKS CO - MOUNTAIN CREEK,CWS,150 HUDSON RIDGE   SUITE 1,,30547,HOMER,04,GA,6453,"DALTON, MILTON",GA,Banks
GA0110028,SCALES CREEK GOLF COURSE,CWS,POB 146,,30547-0146,HOMER,04,GA,60,"AYERS, CAROL",GA,Banks
GA0110029,HIDDEN LAKES SUBDIVISION,CWS,POB 146,,30547-0146,HOMER,04,GA,100,"AYERS, CAROL",GA,Banks
GA0110031,APPLE PIE RIDGE SUBDIVISION,CWS,12 Landings way,,31411,SAVANNAH,04,GA,47,"MEDDERS, RON",GA,Banks
GA0130000,AUBURN,CWS,1369 4TH AVE,,30011,AUBURN,04,GA,6904,"CHANG, MAI",GA,Barrow
GA0130001,STATHAM,CWS,POB 28       (327 JEFFERSON ST.),,30666-0028,STATHAM,04,GA,3986,"BRIDGES, ROBERT",GA,Barrow
GA0130002,WINDER,CWS,PO BOX 566,,30680,WINDER,04,GA,32971,"WILHELM, ROGER",GA,Barrow
GA0130008,BENT CREEK SUBDIVISION,CWS,P.O. BOX 80745,,30366,ATLANTA,04,GA,203,"SHAIFER, ADAM",GA,Barrow
GA0130011,AUBURN MOBILE HOME PARK,CWS,275 CARTER RD LOT 3,,30011,AUBURN,04,GA,125,"PITTMAN, CATHRYN H.",GA,Barrow
GA0130031,BARROW COUNTY WATER SYSTEM,CWS,625 Highway 211 NE,,30680,WINDER,04,GA,14043,"MOSS, DEWAYNE",GA,Barrow
GA0130032,OAK HILLS WATER SYSTEM,CWS,PO Box 1168,,30677-1168,WATKINSVILLE,04,GA,192,"ELDER, III, DAN",GA,Barrow
GA0130033,RIVER BLUFF SUBDIVISION,CWS,PO Box 1168,,30677-1168,WATKINSVILLE,04,GA,101,"ELDER, III, DAN",GA,Barrow
GA0130034,BARROW COUNTY BOC TRANSMISSION MAINS,CWS,30 North Broad Street,,30680,WINDER,04,GA,0,"GRAHAM, PAT",GA,Barrow
GA0150000,ADAIRSVILLE,CWS,116 PUBLIC SQUARE,,30103,ADAIRSVILLE,04,GA,7306,"MADISON, PAMELA",GA,Bartow
GA0150001,BARTOW COUNTY,CWS,POB 850,,30120-0850,CARTERSVILLE,04,GA,50162,"CAMP, GENE",GA,Bartow
GA0150002,CARTERSVILLE,CWS,POB 1390,,30120-1390,CARTERSVILLE,04,GA,24830,"JONES, BOB",GA,Bartow
GA0150003,KINGSTON,CWS,PO Box 309,,30145-0309,KINGSTON,04,GA,1263,"ENSLEY, KELLY",GA,Bartow
GA0150004,WHITE,CWS,P.O. Box 116,,30184,WHITE,04,GA,806,"BILLUE, KIM",GA,Bartow
GA0150025,EMERSON,CWS,700 HWY. 293,POB 300,30137-2263,EMERSON,04,GA,1394,"MCBURNETT, KEVIN",GA,Bartow
GA0150028,CEDAR HILL MOBILE HOME PARK,CWS,604 Mead Street S.E.,,30312,ATLANTA,04,GA,60,"CULP, WILLIAM F.",GA,Bartow
GA0150056,HOLIDAY MARINA,TNCWS,5989 GROOVER%27S LANDING ROAD,,30102,ACWORTH,04,GA,50,"WILLIAMS, ERIC",GA,Bartow
GA0150070,K.O.A. CARTERSVILLE,TNCWS,800 CASS-WHITE RD.  NW,,30121,CARTERSVILLE,04,GA,195,"CAMP, JAMES",GA,Bartow
GA0150100,GLADE MARINA WELL #1,TNCWS,17330 PRESTON ROAD SUITE #220A,,75252,DALLAS,04,GA,50,"PETTY, CHRIS",TX,Bartow
GA0150101,GLADE MARINA OFFICE,TNCWS,5400 Kings Camp Road,,30102,ACWORTH,04,GA,453,"BIEBRICHER, DANNY",GA,Bartow
GA0150106,WATERSIDE SUBDIVISION,CWS,700 HWY. 293,POB 300,30137-2263,EMERSON,04,GA,107,"MCBURNETT, KEVIN",GA,Bartow
GA0150107,RED TOP,NTNCWS,700 HWY. 293,POB 300,30137-2263,EMERSON,04,GA,852,"MCBURNETT, KEVIN",GA,Bartow
GA0170000,FITZGERALD,CWS,PO BOX 667,,31750-0667,FITZGERALD,04,GA,14011,"LEWIS, JEFF",GA,Ben Hill
GA0170002,HARGETT TRAILER PARK,CWS,10817 Elm Ridge Ave,,89144,LAS VEGAS,04,GA,39,"EHASZ, ROBERT  (BOBBY)",NV,Ben Hill
GA0190000,ALAPAHA,CWS,POB 385,,31622-0385,ALAPAHA,04,GA,702,"SMITH, WAYMOND",GA,Berrien
GA0190001,ENIGMA,CWS,P.O. BOX 40,,31749,ENIGMA,04,GA,1037,"GIDDENS, CECIL",GA,Berrien
GA0190002,NASHVILLE,CWS,POB 495,,31639-0495,NASHVILLE,04,GA,4680,"LUKE, AMANDA",GA,Berrien
GA0190003,RAY CITY,CWS,P.O. Box 128,,31645,RAY CITY,04,GA,1108,"EXUM, BRENDA",GA,Berrien
GA0190006,CAMP TYGART,TNCWS,436 WOODY JACKSON CIRCLE,,31645,RAY CITY,04,GA,300,"BELFLOWER, SHERIE",GA,Berrien
GA0190014,RAY`S MILL POND CAFE,TNCWS,841 RAMBLIN WOOD RD.,,31645,RAY CITY,04,GA,250,"BOOTH, DAN E.",GA,Berrien
GA0190028,PENFIELD CHRISTIAN HOME-SOUTH,TNCWS,1061 MERCER CIRCLE,,30669-2205,UNION POINT,04,GA,40,"CLARK, LEM",GA,Berrien
GA0210001,MACON WATER AUTHORITY,CWS,790 SECOND STREET,,31202,MACON,04,GA,130024,"ROJAS, TONY",GA,Bibb
GA0210005,B %26 G-GREEN HILL SUBDIVISION,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,117,"GIBSON, R. J.",GA,Bibb
GA0210006,B %26 G-HOOPER HILL S/D #1,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,328,"GIBSON, R. J.",GA,Bibb
GA0210008,B %26 G-JONES ROAD SUBDIVISION,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,63,"GIBSON, R. J.",GA,Bibb
GA0210012,PINE ACRES MOBILE HOME COURT,CWS,103 CORDELL CT.,,31220,MACON,04,GA,97,"RENO, MATT",GA,Bibb
GA0210021,B %26 G-VON REG SUBDIVISION,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,328,"GIBSON, R. J.",GA,Bibb
GA0210022,B %26 G-THORN HILL SUBDIVISION,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,130,"GIBSON, R. J.",GA,Bibb
GA0210024,B %26 G-GOODALL MILL ESTATES,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,117,"GIBSON, R. J.",GA,Bibb
GA0210075,TIMBER RIDGE SUBDIVISION,CWS,3535 GRAY HIGHWAY,,31032-5119,GRAY,04,GA,364,"GREENE, D. CRAIG",GA,Bibb
GA0210076,B %26 G-MERI-HILL SUBDIVISION,CWS,5720 SARDIS CHURCH RD.,,31216,MACON,04,GA,94,"GIBSON, R. J.",GA,Bibb
GA0210078,RUTLAND STATION,CWS,3535 GRAY HIGHWAY,,31032-5119,GRAY,04,GA,99,"GREENE, D. CRAIG",GA,Bibb
GA0230000,COCHRAN,CWS,112 W. DYKES ST,,31014,COCHRAN,04,GA,5244,"NEWBERN, RICHARD",GA,Bleckley
GA0230003,MIDDLE GEORGIA STATE UNIVERSITY,CWS,100 UNIVERSITY PARKWAY,,31206,MACON,04,GA,1952,"STROUD, NANCY",GA,Bleckley
GA0230028,HILLSIDE BLUEGRASS RV PARK,TNCWS,592 GA Hwy 87 South,,31014,COCHRAN,04,GA,35,"REARDIN, WILLIAM",GA,Bleckley
GA0250000,HOBOKEN,CWS,POB 345,,31542-0345,HOBOKEN,04,GA,528,"LEE, CHARLES H",GA,Brantley
GA0250002,NAHUNTA,CWS,Post Office Box 156,,31553-0156,NAHUNTA,04,GA,1134,"JACOBS, RONNIE",GA,Brantley
GA0250003,SATILLA ESTATES,CWS,PO Box 918,,31320,MIDWAY,04,GA,234,"WELLS, CHARLES",GA,Brantley
GA0250004,DEERWOOD SUBDIVISION,CWS,621 Stephenson Avenue,,31405,SAVANNAH,04,GA,99,"D%27AGUILLO, TONY",GA,Brantley
GA0250006,WHISPERING PINES SUBDIVISION,CWS,621 Stephenson Avenue,,31405,SAVANNAH,04,GA,187,"D%27AGUILLO, TONY",GA,Brantley
GA0250014,BRANTLEY COUNTY HIGH SCHOOL,NTNCWS,272 School Circle,,31553,NAHUNTA,04,GA,970,"MORGAN, CRAIG",GA,Brantley
GA0250019,BRANTLEY CO MIDDLE SCHOOL,NTNCWS,272 School Circle,,31553,NAHUNTA,04,GA,570,"MORGAN, CRAIG",GA,Brantley
GA0250020,HAPPY LANDING FISHING CLUB,CWS,621 Stephenson Avenue,,31405,SAVANNAH,04,GA,148,"D%27AGUILLO, TONY",GA,Brantley
GA0250021,RIVER RIDGE SUBDIVISION,CWS,621 Stephenson Avenue,,31405,SAVANNAH,04,GA,107,"D%27AGUILLO, TONY",GA,Brantley
GA0250022,WAYNESVILLE AREA ELEM.SCHOOL,NTNCWS,272 School Circle,,31553,NAHUNTA,04,GA,505,"MORGAN, CRAIG",GA,Brantley
GA0250026,SATILLA PLANTATION/EAGLE CREST,NTNCWS,621 Stephenson Avenue,,31405,SAVANNAH,04,GA,286,"D%27AGUILLO, TONY",GA,Brantley
GA0250027,SATILLA WATER SYSTEM,TNCWS,P.O. BOX 255,,31553,NAHUNTA,04,GA,100,"STRICKLAND, AVERY WADE",GA,Brantley
GA0250028,HAWKS LANDING,CWS,621 Stephenson Avenue,,31405,SAVANNAH,04,GA,49,"D%27AGUILLO, TONY",GA,Brantley
GA0270000,BARWICK,CWS,POB 146,,31720,BARWICK,04,GA,497,"SIMMONS, NED A",GA,Brooks
GA0270001,MORVEN,CWS,P.O.  BOX 250,,31638-0250,MORVEN,04,GA,572,"GODWIN, LUNICE E.",GA,Brooks
GA0270002,QUITMAN,CWS,P.O. Box 208,,31643,QUITMAN,04,GA,4870,"BURNS, WILLIE",GA,Brooks
GA0270006,SHADY ACRES SUBDIVISION,CWS,P.O.Box 10596,,30143,BIG CANOE,04,GA,476,"MEDDERS, RON",GA,Brooks
GA0270007,DEER CREEK MOBILE HOME PARK,CWS,7826 EMPRESS RD.,,31643,QUITMAN,04,GA,198,"HINES, MORRIS",GA,Brooks
GA0270009,JAMAR SUBDIVISION,CWS,P.O.Box 10596,,30143,BIG CANOE,04,GA,107,"MEDDERS, RON",GA,Brooks
GA0270010,FERNWOOD MOBILE HOME PARK,CWS,"600 BRICKELL AVE, SUITE 1705",,33131,MIAMI,04,GA,192,"BOORD, DANIEL",FL,Brooks
GA0270011,FAWN HEIGHTS SUBDIVISION,CWS,P.O Box 836,,31636-0836,LAKE PARK,04,GA,88,"KILLEEN, MIKE",GA,Brooks
GA0270027,BROOKSIDE PRIME PROPERTIES-FHB,CWS,470 Fellowship Home Lane,,31602,VALDOSTA,04,GA,126,"LAHOOD, MATT",GA,Brooks
