PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
MO1010306,GILMAN CITY PWS,CWS,429 MAIN ST,,64642-0000,GILMAN CITY,07,MO,460,"TROYER, MERI ANN",MO,Harrison
MO1010307,GLADSTONE PWS,CWS,7010 N HOLMES,,64118-0000,GLADSTONE,07,MO,27000,"NEBERGALL, TIM",MO,Clay
MO1010318,GOWER PWS,CWS,,PO BOX 408,64454-0000,GOWER,07,MO,1526,"BARNHILL, HAROLD",MO,Clinton
MO1010319,GRAHAM PWS,CWS,116 EAST BROADWAY,,64455-0000,GRAHAM,07,MO,170,"JOHNSON, DARRELL",MO,Nodaway
MO1010320,GRAIN VALLEY,CWS,405 JAMES ROLLO DR,,64029-0000,GRAIN VALLEY,07,MO,13684,"MALLETT, STEPHANIE",MO,Jackson
MO1010324,GRANT CITY PWS,CWS,101 W THIRD ST,PO BOX 398,64456-0000,GRANT CITY,07,MO,826,"ROACH, DEBBIE",MO,Worth
MO1010342,HAMILTON PWS,CWS,200 S DAVIS,PO BOX 217,64644-0000,HAMILTON,07,MO,1813,"GILLIAM, WINFORD",MO,Caldwell
MO1010346,HARDIN PWS,CWS,100 E MAIN ST,PO BOX 506,64035-0000,HARDIN,07,MO,569,"STEVENS, MELISSA",MO,Ray
MO1010349,HARRISONVILLE PWS,CWS,300 E PEARL,PO BOX 367,64701-0000,HARRISONVILLE,07,MO,9400,"HASEK, BRIAN",MO,Cass
MO1010358,HENRIETTA PWS,CWS,406 MAIN ST,PO BOX 227,64036-0000,HENRIETTA,07,MO,356,"LONG, MARJORIE",MO,Ray
MO1010363,HIGGINSVILLE PWS,CWS,1922 MAIN ST,PO BOX 110,64037-0000,HIGGINSVILLE,07,MO,4797,"BARKER, LEE",MO,Lafayette
MO1010371,HOLDEN PWS,CWS,BOARD OF PUBLIC WORKS,900 S VINE ST,64040-0000,HOLDEN,07,MO,2389,"ROBERTS, SAM",MO,Johnson
MO1010378,HOPKINS PWS,CWS,124 N THIRD ST,PO BOX 174,64461-0000,HOPKINS,07,MO,532,"BEASON, RANDY",MO,Nodaway
MO1010388,HUME PWS,CWS,201 MAIN ST,PO BOX 401,64752-0000,HUME,07,MO,336,"DIXON, MAXINE",MO,Bates
MO1010399,INDEPENDENCE PWS,CWS,17221 EAST 23RD ST,,54057-1822,INDEPENDENCE,07,MO,117240,"MONTGOMERY, DAN",MO,Jackson
MO1010405,JAMESON,CWS,206 W THIRD ST,PO BOX 14,64647-0000,JAMESON,07,MO,121,"CAVEN, DENISE",MO,Daviess
MO1010406,JAMESPORT PWS,CWS,112 S BROADWAY ST,PO BOX 222,64648-0000,JAMESPORT,07,MO,930,"TURNER, JACK E",MO,Daviess
MO1010415,KANSAS CITY PWS,CWS,4800 EAST 63 ST,,64130-0000,KANSAS CITY,07,MO,460000,"LEEDS, TERRY",MO,"Cass,Clay,Clinton,Jackson,Platte"
MO1010416,KEARNEY PWS,CWS,100 E WASHINGTON,PO BOX 797,64060-0000,KEARNEY,07,MO,9261,"DANE, BILL",MO,Clay
MO1010425,KING CITY PWS,CWS,101 E VERMONT ST,,64463-0000,KING CITY,07,MO,1013,"CARLSON, LORIE",MO,Gentry
MO1010426,KINGSTON PWS,CWS,416 E BENTON,,64650-0000,KINGSTON,07,MO,340,"BETHEL, DAVID L",MO,Caldwell
MO1010427,KINGSVILLE PWS,CWS,CITY HALL,PO BOX 32,64061-0000,KINGSVILLE,07,MO,250,"STEVERS, LLOYD L",MO,Johnson
MO1010432,KNOB NOSTER PWS,CWS,218 N STATE ST - CITY HALL,,65336-0000,KNOB NOSTER,07,MO,3000,"HALL, STAN",MO,Johnson
MO1010445,LAKE WAUKOMIS PWS,CWS,CITY HALL,1147 NW SOUTH SHORE DR,64151-0000,LAKE WAUKOMIS,07,MO,877,"MILLER, JENNIFER",MO,Platte
MO1010453,LATHROP PWS,CWS,,PO BOX 225,64465-0000,LATHROP,07,MO,2898,"SCHOONOVER, GENE",MO,Clinton
MO1010454,MO AMERICAN LAWSON,CWS,MISSOURI AMERICAN WATER CO,3524 S LEONARD RD,64804-4347,ST JOSEPH,07,MO,2473,"CARLSON, JODY",MO,Ray
MO1010459,LEES SUMMIT,CWS,220 SE GREEN ST,PO BOX 1600,64063-0000,LEES SUMMIT,07,MO,97135,"SCHAUFLER, MARK",MO,Jackson
MO1010460,LEETON PWS,CWS,108 W SUMMERFIELD,PO BOX 87,64761-0000,LEETON,07,MO,620,"ELWELL, TAYLOR",MO,Johnson
MO1010464,LEXINGTON PWS,CWS,919 FRANKLIN,,64067-0000,LEXINGTON,07,MO,4300,"WIEDENER, FRED",MO,Lafayette
MO1010466,LIBERTY PWS,CWS,101 E KANSAS,,64069-0000,LIBERTY,07,MO,29000,"HESS, BRIAN",MO,Clay
MO1010481,FERRELVIEW PWS,CWS,205 HEADY AVE,,64163-0000,FERRELVIEW,07,MO,455,"WILSON, THERESA",MO,Platte
MO1010489,MAITLAND PWS,CWS,217 MAIN ST,PO BOX 208,64466-0000,MAITLAND,07,MO,320,"RUSSELL, MARK",MO,Holt
MO1010508,MARYVILLE PWS,CWS,415 N MARKET,PO BOX 438,64468-0000,MARYVILLE,07,MO,11972,"RIEDEL, RENEE",MO,Nodaway
MO1010510,MAYSVILLE PWS,CWS,200 N CAMDEN,PO BOX 470,64469-0000,MAYSVILLE,07,MO,1100,"PEARL, GERRY",MO,DeKalb
MO1010511,MAYVIEW PWS,CWS,104 N BENNING,,64017-0000,MAYVIEW,07,MO,249,"GUM, JAMES",MO,Lafayette
MO1010532,MISSOURI CITY PWS,CWS,525 CEMENTERY HILL RD,,64068-0000,LIBERTY,07,MO,250,"MOORE, BARRY",MO,Clay
MO1010541,MONTROSE PWS,CWS,317 MISSOURI AVE,PO BOX 72,64770-0000,MONTROSE,07,MO,386,"STEINBACH, SANDRA",MO,Henry
MO1010546,MOSBY PWS,CWS,12312 4TH ST,,64024-0000,MOSBY,07,MO,194,"CLEMENTS, HARLIN",MO,Clay
MO1010548,MOUND CITY PWS,CWS,205 E 5TH ST,PO BOX 215,64470-0000,MOUND CITY,07,MO,1295,"BRANDON, ANNISSA",MO,Holt
MO1010567,NEW HAMPTON PWS,CWS,CITY HALL,PO BOX 283,64471-0000,NEW HAMPTON,07,MO,283,"GOODWIN, CHARLES",MO,Harrison
MO1010580,NORTH KANSAS CITY PWS,CWS,2010 HOWELL,,64116-0000,NORTH KANSAS CITY,07,MO,4800,"STIELOW, DON",MO,Clay
MO1010583,NORTHMOOR PWS,CWS,4907 NW WAUKOMIS DR,,64151-0000,NORTHMOOR,07,MO,323,"WILSON, LYNDA",MO,Platte
MO1010589,OAK GROVE PWS,CWS,1300 S BROADWAY,,64075-0000,OAK GROVE,07,MO,8000,"MATHES, TIM",MO,Jackson
MO1010599,ODESSA PWS,CWS,125 S 2ND,PO BOX 128,64076-0000,ODESSA,07,MO,5300,"COUCH, ADAM",MO,Lafayette
MO1010605,OREGON PWS,CWS,106 S MAIN ST,PO BOX 225,64473-0000,OREGON,07,MO,1371,"PRUSSMAN, BILL",MO,Holt
MO1010607,ORRICK PWS,CWS,207 W SOUTH FRONT ST,PO BOX 227,64077-0000,ORRICK,07,MO,800,"THOMAS, ROGER",MO,Ray
MO1010609,OSBORN PWS,CWS,151 W GEORGIE ST,PO BOX 67,64474-0000,OSBORN,07,MO,527,"MEEK, DAVID E",MO,DeKalb
MO1010625,MO AMERICAN PLATTE COUNTY,CWS,101 E FIRST ST,,64152-0000,PARKVILLE,07,MO,15983,"KEITH, SCOTT",MO,Platte
MO1010627,PARNELL PWS,CWS,107 W GRAND AVE,PO BOX 106,64475-0000,PARNELL,07,MO,191,"BURNS, VIRGINIA",MO,Nodaway
MO1010632,PATTONSBURG PWS,CWS,100 SECOND AVE,PO BOX 226,64670-0000,PATTONSBURG,07,MO,348,"HOWARD, EDMON",MO,Daviess
MO1010633,PECULIAR PWS,CWS,CITY HALL,250 S MAIN ST,64078-0000,PECULIAR,07,MO,4608,"BOYD, AIMEE",MO,Cass
MO1010646,PLATTE CITY PWS,CWS,229 MARSHALL RD,PO BOX 1940,64079-0000,PLATTE CITY,07,MO,4977,"OFFUTT, FRANK",MO,Platte
MO6031523,MIRASOL SUBDIVISION,CWS,,PO BOX 632,63050-0000,HILSBORO,07,MO,1287,"HARGIS, CONNIE",MO,Jefferson
MO6031607,HOLTGREWE FARMS SUBDIVISION,CWS,109 NORTH OAK ST,,63084-0000,UNION,07,MO,25,"BEQUETTE, TONY",MO,Franklin
MO6031642,PINE LAKE ESTATES,CWS,131 PINE LAKE DR,,63379-0000,TROY,07,MO,25,"BLAHO, JOE",MO,Lincoln
MO6036009,FRANKLIN COUNTY WATER COMPANY INC,CWS,100 LAKESHORE DR %26 COUNTRY AIRE,PO BOX 586,63077-0000,ST CLAIR,07,MO,186,"FAULKENBERRY, LAVERNE",MO,Franklin
MO6036015,GASCONADE PWSD #1,CWS,3408-B PEACEFUL VALLEY RD,,65066-0000,OWENSVILLE,07,MO,200,"HECKELMANN, LORETTA",MO,Gasconade
MO6036022,PRAIRIE VIEW ACRES SUBD,CWS,2234 LAKESIDE DR,,63385-0000,WENTZVILLE,07,MO,135,"HUELLEWIG, MARIE",MO,St. Charles
MO6036028,LAKE LORRAINE WATER CO,CWS,LAKE LORRINE PROP OWNS ASSOC,4300 N SHORE DR,63050-2025,HILLSBORO,07,MO,230,"WOJTKOWSKI, DAVID E",MO,Jefferson
MO6036031,SUMMER SET UTILITY CO,CWS,43 MONTE ROSA DRIVE,,63020-0000,DESOTO,07,MO,990,"MERSEAL, SARAH",MO,Jefferson
MO6036037,CRAWFORD COUNTY PWSD 1,CWS,539 S APPINGTON BRIDGE RD,PO BOX 807,63080-0000,SULLIVAN,07,MO,160,"HATHMAN, BOB",MO,Crawford
MO6036039,LAKE SHERWOOD SUBD,CWS,1 NOTTINGHAM DR,PO BOX 1085,63357-0000,LAKE SHERWOOD,07,MO,1100,"MC DONALD, ELIAS",MO,Warren
MO6036041,MELODY LAKE WATER %26 SEWER,CWS,76 NORTH LAKE DR,,63056-0000,LESLIE,07,MO,90,"HOPPMANN, PHILLIP G",MO,Franklin
MO6036042,FICKEN HILL SUBD,CWS,8622 KENT DR,,63016-0000,CEDAR HILL,07,MO,30,"THOMAS, BERNADINE",MO,Jefferson
MO6036049,LAKEWOOD HILLS SUBD,CWS,703 W OLIVE,,65605-0000,AURORA,07,MO,400,"CARLSON, PAUL",MO,Jefferson
MO6036052,INDIAN HILLS UTILITIES OPERATING COMPANY,CWS,1351 JEFFERSON ST STE 301,,63090-0000,WASHINGTON,07,MO,2200,"KUENZEL, BENJAMIN",MO,Crawford
MO6036053,TUK LLC,CWS,30 TURNPIKE RD SUITE 4,,01772-0000,SOUTHBOROUGH,07,MO,300,"MOUNTZOURES, LOUIS W",MA,Jefferson
MO6036060,HIGH RIDGE MANOR SUBD,CWS,703 W OLIVE,,65605-0000,AURORA,07,MO,175,"CARLSON, PAUL",MO,Jefferson
MO6036061,WOODRIDGE APARTMENTS,CWS,2404 WILLIAMS CREEK RD APT 84,,63049-0000,HIGH RIDGE,07,MO,70,"PINDER, SHAWN",MO,Jefferson
MO6036062,SCOTSDALE SUBD,CWS,703 W OLIVE,,65605-0000,AURORA,07,MO,120,"CARLSON, PAUL",MO,Jefferson
MO6036074,CRESTVIEW ACRES SUBD,CWS,703 W OLIVE,,65605-0000,AURORA,07,MO,150,"CARLSON, PAUL",MO,Franklin
MO6036075,FRANKLIN COUNTY PWSD 3 LAKE SERENE,CWS,150 OLD HIGHWAY 100,PO BOX 160,63089-0000,VILLA RIDGE,07,MO,600,"KASSEBAUM, SUE",MO,Franklin
MO6036077,LAKE ADELLE SUBD,CWS,7738 TWIN RIDGE,,63016-0000,CEDAR HILL,07,MO,390,"DIEDRICH, JERRY",MO,Jefferson
MO6036080,SUNRISE LAKES SUBD,CWS,LISA MILLER SECRETARY,PO BOX 70,63087-0000,VALLES MINES,07,MO,400,"LEFTRIDGE, JIM",MO,Jefferson
MO6036081,MEADOW DRIVE SUBD,CWS,2100 MEADOW DR,,63049-0000,HIGH RIDGE,07,MO,60,"JAMES, PENNY",MO,Jefferson
MO6036083,VALLE LAKE SUBD,CWS,3806 ROBERTS DR,,63020-0000,DE SOTO,07,MO,625,"CORWEA, LEROY",MO,Jefferson
MO6036084,WARREN WOODS SUBD,CWS,703 W OLIVE,,65605-0000,AURORA,07,MO,60,"CARLSON, PAUL",MO,Jefferson
MO6036085,SYLVAN MANOR SUBD,CWS,SMSA WATER ASSOC AND SEWER DISTRICT,PO BOX 481,63069-0481,PACIFIC,07,MO,240,SYLVAN MANOR/SUNSET ACRE,MO,Franklin
MO6036096,GLENBROOK ESTATES,CWS,GLENBROOK TRUSTEES,PO BOX 611,63390-0000,WRIGHT CITY,07,MO,100,GLENBROOK ESTATES,MO,Warren
MO6036101,FRONTIER ESTATES,CWS,19 APACHE TRL,,63026-0000,FENTON,07,MO,135,"WEBER, BRETT",MO,Jefferson
MO6036126,ARGYLE ESTATES WATER SUPPLY,CWS,408 HILLCREST DR,,63084-0000,UNION,07,MO,120,"ARGYLE, ALBERT E",MO,Franklin
MO6036128,MIRAMIGUOA PARK,CWS,453 N CHURCH,PO BOX 623,63080-0000,SULLIVAN,07,MO,120,VILLG OF MIRAMIGUOA PARK,MO,Franklin
MO6036134,EVERGREEN LAKE ESTATES,CWS,7080 FICKEN RD,,63016-0000,CEDAR HILL,07,MO,150,"MATHES, EUNICE",MO,Franklin
MO6036135,HILLSHINE ACRES SUBD,CWS,703 W OLIVE,,65605-0000,AURORA,07,MO,80,"CARLSON, PAUL",MO,Franklin
MO6036136,TARA OAKS MANOR ASSN,CWS,6 ASHLEY MANOR COURT,,63366-0000,ST PAUL,07,MO,100,"TUCKER, RON",MO,St. Charles
MO6036139,HERMIT HOLLOW SUBD,CWS,28 HERMIT HOLLOW DR,,63055-0000,LABADIE,07,MO,30,"JOHNSON, BYRON",MO,Franklin
MO6036142,INNSBROOK,CWS,1 ASPEN CIRCLE,,63390-0000,INSSBROOK,07,MO,810,"NISSING, GREG",MO,Warren
MO6036148,WARE LAKE SUBD,CWS,11950  WARE LAKE RD,,63023-0000,DITTMER,07,MO,100,"BORDEAU, JON C",MO,Jefferson
MO6036149,MO AMERICAN WARREN COUNT WATER %26 SEWER,CWS,1290 MOTHERHEAD RD,PO BOX 355,63338-0000,COTTLEVILLE,07,MO,1200,"EISENLOEFFEL, BRIAN",MO,"Lincoln,Warren"
MO6036161,FAIRWAYS WATER AND SEWER ASSN,CWS,FAIRWAYS SEWER ASSOCIATION,1825 DEER RUN TRAIL,63069-0000,PACIFIC,07,MO,150,"JOHNSON, GERALD JERRY",MO,Jefferson
MO6036189,CEDAR GROVE VILLAGE SUBD,CWS,915 W BOONSLICK,PO BOX 82,63383-0000,WARRENTON,07,MO,90,"HAYES, LANDY",MO,Warren
MO6036207,BLOCK SIX WATER ASSN,CWS,2428 E EVERGREEN DR,,63069-0000,PACIFIC,07,MO,50,"HARRISON, CAROL",MO,Jefferson
MO6036269,WOODLAND HILLS SUBD,CWS,,PO BOX 162,63072,ROBERTSVILLE,07,MO,110,"FULLER, CONNIE",MO,Franklin
MO6036271,RAINTREE PLANTATION,CWS,4632 YEAGER RD,PO BOX 632,63050-0000,HILLSBORO,07,MO,2200,"BJORNSTAD, DOUGLAS",MO,Jefferson
MO6036274,ANTIRE VALLEY SUBD,CWS,1453 CREEKSIDE,,63049-0000,HIGH RIDGE,07,MO,260,"KUNTZ, NICK",MO,Jefferson
MO6036279,SUMMERHAVEN SUBDIVISION,CWS,30 SUMMERHAVEN COURT,,63379-0000,TROY,07,MO,75,"WRIGHT, DAVID",MO,Lincoln
MO6036316,PALISADES VILLAGE,CWS,1470 RIVERWOOD DRIVE,,63069-0000,PACIFIC,07,MO,100,"POLITTE, RUSS",MO,Jefferson
MO6036323,FOXBORO SUBDIVISION,CWS,205 FOX RUN RD,,63037-0000,GERALD,07,MO,30,"LOSEY, BRIAN D",MO,Franklin
MO6040116,ALLEN ACRES,CWS,927 PAGE BRANDY ROAD,,63343-0000,ELSBERRY,07,MO,70,"IVY, JEFF",MO,Lincoln
MO6041162,BIG VALLEY COURT,CWS,201 HIDDEN LN,,63026-0000,FENTON,07,MO,23,"CRESSWELL, DAWN",MO,Jefferson
MO6041184,WALKER HILL MHP,CWS,4128 FOUNTAIN CITY RD,,63020-0000,DESOTO,07,MO,30,"VOLLMAR, KELLEY",MO,Jefferson
MO6041286,HOMETOWN COURT,CWS,M %26 M PROPERTIES,698 LINNS MILL RD,63379-0000,TROY,07,MO,152,"LINDEMANN, DEBBIE",MO,Lincoln
MO6041644,TERRISAN,CWS,701 E NEWTON,,61745-0000,HAYWORTH,07,MO,242,"THOMAS, ROBERT",MO,St. Louis
MO6041645,JEFFCO MHP,CWS,701 E NEWTON,,61745-0000,HAYWORTH,07,MO,310,"THOMAS, ROBERT",MO,Jefferson
MO6041646,GREENFIELD MANOR MHP,CWS,,PO BOX 457,81413-0000,CEDAREDGE,07,MO,307,"WAGNER, JULIE",CO,Jefferson
MO6041648,PRAIRIE DELL MHP,CWS,7419 HWY 47 SUITE B,,63084-0000,UNION,07,MO,30,"KISSENGER, REBECCA",MO,Franklin
MO6046277,SUGAR CREEK ESTATES MHP,CWS,1118 ANISE LANE,,63026-0000,FENTON,07,MO,500,"MEREDETH, RENEE",MO,Jefferson
MO6048040,LAKEHURST MHP,CWS,2004 GRAVOIS,,63049-0000,HIGH RIDGE,07,MO,100,"LUCK, HARVEY LEROY",MO,Jefferson
MO6048048,COUNTRY AIRE ESTATES,CWS,2884 COUNTRY AIRE ESTATES,,63020-0000,DE SOTO,07,MO,30,"CATE, LINDEL",MO,Jefferson
MO6048052,SYCAMORE GREEN ACRES MHP,CWS,3640 ST PHILIP DRIVE,,38133-0000,BARTLETT,07,MO,50,"RADLEY, LINDA",TN,Jefferson
MO6048068,AVERY MOBILE HOME COURT,CWS,CHAD BRIGGS,PO BOX 1021,63090-0000,WASHINGTON,07,MO,110,BRC RENTALS LLC,MO,Franklin
MO6048073,LAKESIDE MANOR,CWS,1408 DAVID MANOR,,63028-0000,FESTUS,07,MO,150,"BROWN, DAVID",MO,Jefferson
MO6048093,COUNTRY COVE,CWS,Q D INVESTMENTS LLC,5236 BULWER AVE,63147-0000,ST LOUIS,07,MO,52,"CAM, AMIE",MO,Warren
MO6048094,PARADISE ESTATES MHP,CWS,1A PARADISE ESTATES,,63016-0000,CEDAR HILL,07,MO,58,"BURNS, ALICE",MO,Jefferson
MO6048100,LEONARDS MHP,CWS,101 BROOK DRIVE,PO BOX 726,63026-0000,FENTON,07,MO,40,"BARLOWS, KELLY",MO,Jefferson
MO6048103,BOURBEUSE MHP,CWS,,PO BOX 646,63084-0000,UNION,07,MO,70,"GRIMES, HERMAN",MO,Franklin
MO6048106,CIRCLE C MHP,CWS,510 HIGHWAY AT,,63089-0000,VILLA RIDGE,07,MO,90,"MAUNE, RUSSELL",MO,Franklin
MO6048138,MAPLE RIDGE MHP,CWS,437 S MORGAN,,63383-0000,WARRENTON,07,MO,140,"GOODFELLOW, LARRY",MO,Warren
MO6048142,CRYSTAL COVE MHP,CWS,527 HUNTINGTON TRAILS DR,,63028-0000,FESTUS,07,MO,40,"NAUCKE JR, ROBERT",MO,Jefferson
MO6048147,LAUREL ACRES MHP,CWS,3514 GRATIOT STREET,,63103-0000,ST. LOUIS,07,MO,124,"BRAKE, ROBERT",MO,Jefferson
MO6048148,MACKENZIE RIDGE LLC,CWS,3659 ROCK CREEK VALLEY RD,,63049-3339,HIGH RIDGE,07,MO,180,"WEGENER, DAWN",MO,Jefferson
