PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
NM3500131,NORTHEAST NM DETENTION FACILITY,NTNCWS,,#1 Chestnut Street,88415,CLAYTON,06,NM,703,"GARCIA, JOSH",NM,Union
NM3500132,CYPRESS GARDENS WATER USERS ASSOCIATION,CWS,,401 Horner Street,87002,RIO COMMUNITIES,06,NM,967,"BECK, ANDY",NM,Valencia
NM3500202,QUEMADO MUTUAL WATER %26 SWA,CWS,,PO BOX 81,87829,QUEMADO,06,NM,300,"LESCHNER, DEBBIE",NM,Catron
NM3500203,MIDWAY RV PARK,TNCWS,,18 YAKIMA ROAD,88230,DEXTER,06,NM,25,"CHRISTIANSON, DENNIS",NM,Chaves
NM3500204,FRENCH MDWCA/SWA,CWS,,P.O. Box 722,87747,SPRINGER,06,NM,150,"ROMERO, CHRISTY",NM,Colfax
NM3500205,TRAVELERS WORLD CAMPGROUND,TNCWS,,1361 US HWY 60/84,88101,CLOVIS,06,NM,45,"BITNER, DONNA",NM,Curry
NM3500208,CARLSBAD KOA,TNCWS,,PO BOX 1204,76034,COLLEYVILLE,06,NM,277,"FUGITT, SHELLEY",TX,Eddy
NM3500209,TROUT MOUNTAIN ASSOC INC,TNCWS,,"HC 68, BOX 143",88061,SILVER CITY,06,NM,25,"DAVIS, MARY",NM,Grant
NM3500214,LOMA GRANDE ESTATES WATER ASSOCIATION,CWS,,130 JUNIPER SPRINGS RD,88341,NOGAL,06,NM,90,"SABO, STEVE",NM,Lincoln
NM3500217,ST WILLIAMS MOBILE HOME PARK,CWS,,PO Box 2637,87205,GALLUP,06,NM,84,"ISHMAEL, DONNA",NM,McKinley
NM3500219,KARR CANYON ESTATES,CWS,,PO BOX 487,88325,HIGH ROLLS,06,NM,102,"KIMBALL, SCOTT",NM,Otero
NM3500221,ABIQUIU MDWCA,CWS,,PO Box 133,87510,ABIQUIU,06,NM,420,"LOPEZ, JUAN",NM,Rio Arriba
NM3500223,LA PUERTA HOA,CWS,,P.O. Box 885,87043,PLACITAS,06,NM,25,"ENRIGHT, MARTIN",NM,Sandoval
NM3500224,LA VIDA MISSION COMMUNITY WATER SUPPLY,CWS,,PO Box 3308,87499,FARMINGTON,06,NM,42,"GILLHAM, STEVEN",NM,San Juan
NM3500228,LA PROMESA ELEMENTARY SCHOOL,NTNCWS,,520 N Main St.,87002,BELEN,06,NM,236,"JIRON, FLORENTINO",NM,Socorro
NM3500232,HI MESA ESTATES WATER COOP,CWS,,13 Osage Dr.,87031,LOS LUNAS,06,NM,145,"HARGROVE, JAKE",NM,Valencia
NM3500302,DATIL ELEMENTARY SCHOOL,NTNCWS,,PO BOX 128,87829,QUEMADO,06,NM,30,"WASTCHAK, ANNA",NM,Catron
NM3500305,SOUTHWEST CHEESE,NTNCWS,,1141 CR 4,88101,CLOVIS,06,NM,380,"ESSEX, BRIAN",NM,Curry
NM3500309,TYRONE TOWNSITE,CWS,,PO BOX 570,88065,TYRONE,06,NM,772,"GROVES, ROGER",NM,Grant
NM3500318,LEDOUX MDWCA,CWS,,PO Box 1825,87701,LAS VEGAS,06,NM,150,"ARAGON, MONICA",NM,Mora
NM3500319,WHITE SANDS NATIONAL MONUMENT,TNCWS,,PO Box 1086,88330,HOLOMAN AFB,06,NM,1397,"NEILSON, LORI",NM,Otero
NM3500321,BARRANCO MDWCA,CWS,,P.O. Box 123,87510,ABIQUIU,06,NM,97,"LOSTETTER, OWEN",NM,Rio Arriba
NM3500323,OVERLOOK WATER CO-OP INC,CWS,,PO Box 477,87043,PLACITAS,06,NM,115,"ADRIAN, MARC",NM,Sandoval
NM3500324,ROSA JOINT VENTURES WATER SYSTEM,CWS,,#3626 CR 330,81137,IGNACIO,06,NM,249,"PHELPS, RALPH",CO,San Juan
NM3500326,"EPCOR WATER NEW MEXICO INC., EDGEWOOD",CWS,,PO Box 370,87015,EDGEWOOD,06,NM,4700,"TORRES, TOM",NM,Santa Fe
NM3500327,ROCK CANYON RECREATION AREA-STATE PARKS,TNCWS,,PO BOX 13,87935,ELEPHANT BUTTE,06,NM,33,"DUNLAP, KAY",NM,Sierra
NM3500329,EAGLE ROCK VILLAGE,CWS,,PO BOX 696,87556,QUESTA,06,NM,35,"SANCHEZ, ANDAMO",NM,Taos
NM3500330,CASSANDRA WATER SYSTEM,CWS,,11 BRADY CT,87035,MORIATY,06,NM,45,"HARRISON, MATT",NM,Torrance
NM3500332,CORREO WATER ASSOCIATION,CWS,,49 San Domingo,87026,LAGUNA,06,NM,129,"ROBERDS, KIM",NM,Valencia
NM3500333,POTCO WATER SYSTEM,CWS,,PO Box 3328,87021,MILAN,06,NM,100,"LITTLE BEAR, BOBBY A.",NM,Cibola
NM3500403,GENERATIONS OF LEARNING,NTNCWS,,2601 W. Berrendo,88201,ROSWELL,06,NM,140,"KEY, JERI",NM,Chaves
NM3500404,CARISBROOK PROPERTY OWNERS ASSOCIATION,CWS,"HCR 63, Box 312","HCR 63, Box 312",87740,RATON,06,NM,45,"MEDINA, KERRY",NM,Colfax
NM3500410,HOLLYWOOD RANCH DOMESTIC WUA,CWS,,PO Box 313,88435,SANTA ROSA,06,NM,43,"CHAPPELL, LUISA M.",NM,Guadalupe
NM3500414,MOUNTAIN HIGH RV PARK,TNCWS,,991 STATE HWY 48,88312,ALTO,06,NM,130,"ARNETT, DARVEDA",NM,Lincoln
NM3500417,SAGEBRUSH BAR %26 LIQUOR,TNCWS,,PO Box 1453,87305,GALLUP,06,NM,100,"DAY, KATHY",NM,McKinley
NM3500418,NORTH CLEVELAND MDWCA,CWS,,P.O. Box 381,87715-0381,CLEVELAND,06,NM,87,"LUJAN, SUSAN",NM,Mora
NM3500421,CANON PLAZA MDWCA,CWS,,HC 67 BOX 105,87581,VALLECITOS,06,NM,60,"GURULE, JOE",NM,Rio Arriba
NM3500423,CEDAR CREEK WATER COOPERATIVE INC,CWS,,P.O. Box 241,87043,PLACITAS,06,NM,105,"GRIEGO, MICHAEL",NM,Sandoval
NM3500427,MONTICELLO RV PARK,TNCWS,,PO BOX 8,87901,TRUTH OR CONSEQUENCES,06,NM,25,"HAUF, BRAD",NM,Sierra
NM3500429,TAOS COUNTRY CLUB,TNCWS,,54 GOLF COURSE DRIVE,87557,RANCHOS DE TAOS,06,NM,100,"BOURG, TAD",NM,Taos
NM3500430,SUNSET ACRES WATER COMPANY,CWS,,134 Yucca Dr.,88130,PORTALES,06,NM,247,"CLARK, TOM",NM,Torrance
NM3500432,LOMA ESCONDIDA WATER ASSOCIATION,CWS,,PO Box 6995,87197,ALBUQUERQUE,06,NM,50,"DACAMARA, JOHN",NM,Valencia
NM3500501,VENTURA ESTATES HOA,CWS,,9303 Night Sky Ln. NE,87122,ALBUQUERQUE,06,NM,100,"REESE, RICK",NM,Bernalillo
NM3500502,QUEMADO LAKE RECREATION AREA - USFS,TNCWS,,PO Box 159,87829,QUEMADO,06,NM,25,"IRWIN, EMILY",NM,Catron
NM3500503,ROSWELL LANDFILL WATER SYSTEM,NTNCWS,,3006 W BRASHER RD,88203,ROSWELL,06,NM,35,"MAYES, MICHAEL",NM,Chaves
NM3500507,DESERT AIRE MDW AND SWA,CWS,,2360 DESERT AIRE,88081,CHAPPARRAL,06,NM,770,"HERRERA, DANNY",NM,Dona Ana
NM3500509,FAYWOOD HOT SPRINGS,TNCWS,,165 HWY 61,88034,FAYWOOD,06,NM,25,"SHIRK, MARY",NM,Grant
NM3500521,CANJILON WATER SYSTEM,CWS,,PO BOX 465,87515,CANJILON,06,NM,469,"MARTINEZ, ALBERT",NM,Rio Arriba
NM3500525,GABALDON MDWCA,CWS,,PO BOX 444,87701,LAS VEGAS,06,NM,45,"LUCERO, MAX",NM,San Miguel
NM3500526,RANCHITOS DE GALISTEO WUA,CWS,,851 Camino Los Abuelos,87540,GALISTEO,06,NM,94,"FARIELLO, MURIEL",NM,Santa Fe
NM3500527,SOUTH MONTICELLO RECREATION AREA-STATE P,TNCWS,,PO BOX 13,87935,ELEPHANT BUTTE,06,NM,25,"DUNLAP, KAY",NM,Sierra
NM3500529,SANCHEZ MOBILE HOME PARK,CWS,,5912 Woodford Place NE,87110,ALBUQUERQUE,06,NM,80,"SANCHEZ, CLARENCE",NM,Taos
NM3500532,SENIOR LIVING SYSTEMS INC.,CWS,,PO Box 7207,87199,ALBUQUERQUE,06,NM,50,"LINDEMUTH, SUZETTE",NM,Valencia
NM3500601,TIJERAS (VILLAGE OF),CWS,,PO BOX 9,87059,TIJERAS,06,NM,541,"KLAUS, DIANE",NM,Bernalillo
NM3500604,PHILMONT SCOUT RANCH - CITO HUNTING LODG,TNCWS,,17 Deer Run Road,87714,CIMARRON,06,NM,50,"FUCHS, ANNA",NM,Colfax
NM3500607,SAN PABLO MDWCA,CWS,,PO BOX 1885,88004,LAS CRUCES,06,NM,570,"VILLASENOR, JAIME",NM,Dona Ana
NM3500609,TOWN OF HURLEY,CWS,,PO BOX 65,88043,HURLEY,06,NM,1250,"ORTIZ, LORI",NM,Grant
NM3500613,INTREPID POTASH  NORTH,NTNCWS,,PO BOX 101,88220,CARLSBAD,06,NM,40,"HUGHES, ROBIN",NM,Lea
NM3500617,SPEEDYS BLACK HAT STORE,TNCWS,,920 E. Hwy 66,87301,GALLUP,06,NM,800,"NICHOLSON, BRUCE",NM,McKinley
NM3500619,OASIS ENTERPRISES INC.,TNCWS,,1305 DEWEY,88310,ALAMOGORDO,06,NM,100,"HOLMES, SHARON",NM,Otero
NM3500621,CANONES MDWCA,CWS,,PO BOX 1A,87516,CANONES,06,NM,97,"VALDEZ, DOLORES",NM,Rio Arriba
NM3500623,VISTA DE ORO DE PLACITAS WATER USERS COO,CWS,,PO Box 128,87043,PLACITAS,06,NM,101,"NUNEZ, DIANE M.",NM,Sandoval
NM3500624,LEE/HAMMOND WATER TREATMENT PLANT CO-OP,CWS,,5649 US HWY 64,87401,FARMINGTON,06,NM,0,"LEE, AARON",NM,San Juan
NM3500625,GONZALES RANCH MDWCA,CWS,,"HCR 72, Box 218",87560,GONZALES RANCH,06,NM,114,"GONZALES, MATHEW",NM,San Miguel
NM3500626,LAS CAMPANAS WATER SYSTEM,CWS,,PO BOX 6384,87502,SANTA FE,06,NM,1426,"GONZALEZ ORTIZ, GERARDO L",NM,Santa Fe
NM3500628,UNM SEVILLETA FIELD STATION,TNCWS,,PO Box 611,87801,SOCORRO,06,NM,30,"SPECTER, BEN",NM,Socorro
NM3500629,EL RANCHO MHP TAOS,CWS,,PO BOX 1050,87529,EL PRADO,06,NM,72,"GONZALES, FAUSTIN",NM,Taos
NM3500701,FOX HILLS WATER USERS ASSOC,CWS,,94 Angles Vista Cir.,87047,SANDIA PARK,06,NM,69,"HERALD, ANTHONY",NM,Bernalillo
NM3500702,GLENWOOD ADMINISTRATIVE SITE - USFS,TNCWS,,PO Box 8,88039,GLENWOOD,06,NM,40,"CASEY, ANNE",NM,Catron
NM3500704,PHILMONT SCOUT RANCH - RICH CABINS OC,TNCWS,,17 Deer Run Road,87714,CIMARRON,06,NM,50,"FUCHS, ANNA",NM,Colfax
NM3500707,LA UNION MW%26SA,CWS,,1870 ALVAREZ,88021,ANTHONY,06,NM,938,"VILLALOBOS, JOE",NM,Dona Ana
NM3500719,BUG SCUFFLE SPORTSMANS RANCH,TNCWS,,HC 60 BOX 12,88317,CLOUDCROFT,06,NM,88,"BROKAW, PATSY",NM,Otero
NM3500721,RIO EMBUDO MDWCA,CWS,,PO Box 367,87527,DIXON,06,NM,120,"CAMPBELL, MARY S.",NM,Rio Arriba
NM3500725,TRES LAGUNAS HOME OWNERS ASSOCIATION,TNCWS,,538 BLACK BEAR ROAD NE,87122,ALBUQUERQUE,06,NM,52,"YEGGE, ANN",NM,San Miguel
NM3500728,EMRTC WATER SYSTEM,NTNCWS,,801 LEROY PLACE,87801,SOCORRO,06,NM,335,"MURILLO, PATRICK",NM,Socorro
NM3500732,MAEZ WATER SOURCES %26 DRILLING,TNCWS,,3552 Hwy 47,87042,PERALTA,06,NM,50,"GRIEGO, LAURA",NM,Valencia
NM3500801,OAKLAND HEIGHTS HOMEOWNERS ASSOCIATION,CWS,,9327 OAKLAND AVE NE,87122,ALBUQUERQUE,06,NM,31,"TRAHAN, MICHAEL",NM,Bernalillo
NM3500803,LEPRINO FOODS,NTNCWS,,5600 OMAHA RD,88203,ROSWELL,06,NM,150,"BUSH, MICHELLE",NM,Chaves
NM3500807,CHAMBERINO MDWC %26 SA,CWS,,PO BOX 1751,88021,ANTHONY,06,NM,509,"SEGURA, JOSE LUIS",NM,Dona Ana
NM3500817,EL SABINO STORE,TNCWS,,PO Box 1100,87305,GALLUP,06,NM,150,"GARCIA, GIGI",NM,McKinley
NM3500819,DOG CANYON TRACT,TNCWS,,409 Dog Canyon,88310,ALAMOGORDO,06,NM,25,"JUSTICE, WENDY",NM,Otero
NM3500821,CAPULIN MDWCA,CWS,PO BOX 144,,87017,GALLINA,06,NM,450,"CHACON, MARGARET",NM,Rio Arriba
NM3500825,UNITED WORLD COLLEGE,NTNCWS,,PO BOX 248,87731,MONTEZUMA,06,NM,350,"VIGIL, DAVID",NM,San Miguel
NM3500826,SANTA FE COUNTY SOUTH SECTOR,CWS,,424 NM Highway 599 Frontage Road,87507,SANTA FE,06,NM,7000,"CHLASTAWA, TED",NM,Santa Fe
NM3500832,VALENCIA GIANT 6033,TNCWS,,7324 4th NW,87107,ALBUQUERQUE,06,NM,200,"NOLL, CHRIS",NM,Valencia
NM3500901,VISTA BONITA WATER COOP,CWS,,1330 State Highway 333,87059,TIJERAS,06,NM,38,"CRIDER, JACK",NM,Bernalillo
NM3500902,SPRING CANYON RANCH,NTNCWS,,3850 East Baseline Rd. Suite 123,85206,MESA,06,NM,55,"WOLFSWINKEL, DAVID",AZ,Catron
